,Unnamed: 0,Unnamed: 0.1,id,price,rating,review_cou,is_closed,zip_code,epsg25832_,epsg2583_1,epsg4326_l,epsg4326_1,Bezirk_Nam,Stadtteil,success
1761,1761,1761,eUWnK_MdOtUnmCgDWNOEMA,€€,3.0,18,False,22765.0,562046.12284,5933538.21211,53.54707,9.93643,Altona,Altona-Altstadt,-1.2555192341283896
1762,1762,1762,akQceWHvzDUbmfom7JS-Dg,,4.0,1,False,22769.0,563568.36309,5935058.36038,53.56055,9.959710000000001,Altona,Sternschanze,-0.37110722647561756
1763,1763,1763,IfbMy9GXTNyNPPH9XqmZNg,€€,4.0,30,False,20357.0,563710.71344,5935260.56329,53.56235,9.9619,Altona,Sternschanze,0.29702805025636053
1764,1764,1764,a9D1GXwTedZKiNZhEigFLQ,€€,4.0,69,False,22769.0,563530.04833,5935349.67836,53.56316999999999,9.95919,Altona,Altona-Nord,1.1955548017235034
1765,1765,1765,nDAFSwYuXWEXt519Fc0luQ,€€€,3.0,30,False,20359.0,563738.25578,5934153.48579,53.5524,9.96209,Hamburg-Mitte,St.Pauli,-0.9790494644461919
1766,1766,1766,Vcr2GA4xgh5k8e85PnzLQg,€€,3.5,33,False,22767.0,563764.2916100001,5934580.327330003,53.556230000000006,9.96257,Hamburg-Mitte,St.Pauli,-0.27189326467436625
1767,1767,1767,h2VpmE2M1KS5_G78v4pZSQ,€€,3.0,68,False,22765.0,561826.1078,5934094.99686,53.5521,9.93322,Altona,Ottensen,-0.10356186045256544
1768,1768,1768,xvOjD_cdVLmMPaoqqh6wfw,€€,3.5,22,False,22767.0,563610.3053,5934207.7268,53.5529,9.96017,Hamburg-Mitte,St.Pauli,-0.5253238868830475
1769,1769,1769,dIOMeyu-VvI29SJ96fLT8Q,€,4.5,15,False,22769.0,563689.5161100001,5935182.3140400015,53.56165,9.96156,Altona,Sternschanze,0.5894795955048895
1770,1770,1770,FOAzJD3x-p1zpwCNaJwxyg,€€,4.0,76,False,20357.0,563638.56702,5935305.20919,53.56276,9.96082,Altona,Sternschanze,1.356828834038119
1771,1771,1771,bT5bQLRn_YJB-jw04ZHSNA,€€,3.5,96,False,20357.0,563693.79479,5935287.03911,53.56259,9.96165,Altona,Sternschanze,1.1795730261571724
1772,1772,1772,UgfP47jtpA5FsWPvd4XjKw,€€,4.5,19,False,22765.0,561825.64012,5933679.64317,53.54837,9.93313,Altona,Ottensen,0.6816361853989554
1773,1773,1773,jTDGMJyxtqUGBreURMTzAQ,,4.0,1,False,22765.0,561976.17374,5933566.22238,53.54733,9.93538,Altona,Altona-Altstadt,-0.37110722647561756
1774,1774,1774,naT5l8grMOvozCHL47-teg,,3.5,2,False,20359.0,563455.8402699999,5933837.63596,53.54959,9.95776,Hamburg-Mitte,St.Pauli,-0.9861068363533771
1775,1775,1775,0g-jILvJuvz6RsI03eW8-g,€€,3.5,11,False,22767.0,563502.21757,5934214.05958,53.552969999999995,9.95854,Hamburg-Mitte,St.Pauli,-0.7787545090917289
1776,1776,1776,o_AxBnGUith2leHuUFAJnw,€€,3.0,2,False,22767.0,562053.86882,5933553.8913199995,53.54721,9.93655,Altona,Altona-Altstadt,-1.6241455937046534
1777,1777,1777,rxRg_-fwy2sYjC_yGUnCsQ,€€,3.5,31,False,20359.0,563451.8356,5933821.71961,53.54945,9.9577,Hamburg-Mitte,St.Pauli,-0.3179715596213992
1778,1778,1778,me8HkVGQdaRkd7-mhgnDFw,€€,3.5,91,False,20357.0,563745.6638600001,5935125.28854,53.56113000000001,9.9624,Altona,Sternschanze,1.06437728878959
1779,1779,1779,Nn3YvZjarJ9Y9NX7-wN3Xw,€€,4.0,34,False,20359.0,563756.43327,5933887.02244,53.55,9.96231,Hamburg-Mitte,St.Pauli,0.3891846401504265
1780,1780,1780,eN4Kw9bvkHg4tjeQg8B8og,,5.0,1,False,22765.0,561876.3315600001,5934155.72822,53.552640000000004,9.93399,Altona,Altona-Nord,0.9049702882269348
1781,1781,1781,ZFAdJP9ycw3tv7saywLpAw,€€,3.0,62,False,22765.0,562047.2089600001,5933552.88024,53.5472,9.93645,Altona,Altona-Altstadt,-0.24179674529366435
1782,1782,1782,p5MuJhZetiNUyVgt9qygqQ,€,4.0,56,False,20359.0,563631.96643,5933756.082690001,53.54884000000001,9.9604,Hamburg-Mitte,St.Pauli,0.8960458845677891
1783,1783,1783,CPNE5pnB1KKxDAB6DyV82A,,5.0,2,False,22767.0,563489.9849800001,5934635.59973,53.55676,9.95844,Hamburg-Mitte,St.Pauli,0.9280094357004514
1784,1784,1784,2CtCVkIKmRBQeFdfn4P8hg,€€,3.5,94,False,22765.0,562878.42397,5934932.28198,53.5595,9.94927,Altona,Altona-Altstadt,1.1334947312101393
1785,1785,1785,o5NfAb-HF3nROLDFhLVYyA,,4.0,1,False,22767.0,562335.03711,5934090.56609,53.552,9.9409,Altona,Altona-Altstadt,-0.37110722647561756
1786,1786,1786,xNRFUAUArvcW9Pcr3n-vEA,€€,3.0,38,False,20357.0,563727.63243,5935234.0764,53.56211,9.96215,Altona,Sternschanze,-0.79473628465806
1787,1787,1787,A7lIjoTGa7MqI2jttCMzzw,€€,3.0,39,False,20359.0,563202.03044,5933424.48043,53.54591,9.95385,Altona,Altona-Altstadt,-0.7716971371845436
1788,1788,1788,wb8vdgXZqjOaw_5XXXMC0A,€€,3.5,40,False,20357.0,563756.27709,5935173.27723,53.56156,9.96257,Altona,Sternschanze,-0.11061923235975085
1789,1789,1789,smtSsY1ZRHpZYHvgcYqM9w,€€,3.5,98,False,22767.0,562216.0625,5934119.03795,53.55226999999999,9.939110000000001,Altona,Altona-Altstadt,1.2256513211042053
1790,1790,1790,3RXKN1dp29L22m8WfAN9Pw,€€,3.5,57,False,20357.0,563660.25107,5935303.24094,53.56274000000001,9.96115,Altona,Sternschanze,0.28104627469002935
1791,1791,1791,MIeqCotQ5sV2gfJKftgilA,€€,4.0,4,False,22765.0,561975.55501,5933562.87624,53.5473,9.935369999999999,Altona,Altona-Altstadt,-0.30198978405506804
1792,1792,1792,q5RSuoJqRVe5hYRJLErdpQ,€€€,3.5,5,False,22767.0,563455.13116,5933970.86256,53.55079,9.95778,Hamburg-Mitte,St.Pauli,-0.9169893939328277
1793,1793,1793,NQc92FiOADxZ2a54JuQjuQ,€,4.0,9,False,22767.0,562304.72962,5934082.8058,53.55193000000001,9.940439999999999,Altona,Altona-Altstadt,-0.18679404668748564
1794,1794,1794,FEz3ZojQ__iAaxh6DPU0iA,,4.0,2,False,20357.0,563713.19571,5935263.15598,53.562369999999994,9.96194,Altona,Sternschanze,-0.348068079002101
1795,1795,1795,cqxlZkilUZIgeb8Jl2pM1g,€,4.5,8,False,20359.0,563537.98788,5933809.78263,53.54933000000001,9.959,Hamburg-Mitte,St.Pauli,0.4282055631902741
1796,1796,1796,a4_pcAqrgbTgC8U3fk0UTw,,2.5,2,False,22765.0,562871.98441,5934802.723669997,53.55834,9.94915,Altona,Altona-Altstadt,-2.2621843510559296
1797,1797,1797,v-zSIPGe3EyXBoqL2iy_vw,€€,4.0,8,False,22769.0,562878.2356199999,5935343.9695,53.5632,9.94935,Altona,Altona-Nord,-0.20983319416100213
1798,1798,1798,VgLsOTjRTS853v68rVNNNg,€,4.0,1,False,22767.0,563000.20346,5934097.17504,53.55198000000001,9.95094,Altona,Altona-Altstadt,-0.37110722647561756
1799,1799,1799,a9esIc9QJ13EqmfR14R6SQ,,4.0,3,False,20359.0,563708.27755,5934263.56987,53.55339,9.96166,Hamburg-Mitte,St.Pauli,-0.3250289315285846
1800,1800,1800,t3AgEiuW_p8U9nrpLj4n2Q,€€,4.0,91,False,20359.0,563702.45055,5934253.47709,53.5533,9.96157,Hamburg-Mitte,St.Pauli,1.7024160461408662
1801,1801,1801,BbCcisWJ3XN0aaCP0k1T5g,,4.0,3,False,22765.0,562766.00232,5935066.53113,53.560719999999996,9.9476,Altona,Altona-Nord,-0.3250289315285846
1802,1802,1802,XmC6JB79x7mNTUMWrNAPhw,€€,4.5,14,False,22767.0,563700.45898,5934597.26786,53.55639,9.96161,Hamburg-Mitte,St.Pauli,0.566440448031373
1803,1803,1803,bwp_MblDuyvpGDxMztwn1Q,€€,3.5,37,False,20359.0,563643.07575,5933743.069540001,53.548719999999996,9.96057,Hamburg-Mitte,St.Pauli,-0.17973667478030028
1804,1804,1804,QYaihSjvXMPjWvcdEAD25w,€,3.5,8,False,22765.0,562829.7583100001,5935169.6403,53.561640000000004,9.94858,Altona,Altona-Altstadt,-0.8478719515122783
1805,1805,1805,QC82Ptx_iXJI1sK3V3qbrA,,5.0,1,False,20359.0,563690.77102,5933616.1112,53.54756999999999,9.961260000000001,Hamburg-Mitte,St.Pauli,0.9049702882269348
1806,1806,1806,VkV9NcJQrnPI4TT5eOTojA,€€,3.5,76,False,20359.0,563214.12743,5933412.4030300025,53.5458,9.95403,Altona,Altona-Altstadt,0.7187900766868427
1807,1807,1807,3A4lHmjjZCWjBa0-UzF3ww,€€,3.5,24,False,20359.0,563499.6035600001,5933462.631569997,53.54622,9.95835,Altona,Altona-Altstadt,-0.47924559193601457
1808,1808,1808,pRz6R7hwGRpeYuiiG4vi5w,€,4.0,6,False,22769.0,563283.1411199999,5935282.62417,53.5626,9.95545,Altona,Altona-Nord,-0.2559114891080351
1809,1809,1809,Eqq4qG5iCcVsBM3DEaEtUQ,€€,3.5,14,False,20359.0,563469.08511,5933820.67201,53.549440000000004,9.95796,Hamburg-Mitte,St.Pauli,-0.7096370666711794
1810,1810,1810,Gx-3_5sSj8JfeIjVahJE4Q,€€,3.0,11,False,20359.0,563611.0667399999,5933807.173219997,53.5493,9.9601,Hamburg-Mitte,St.Pauli,-1.4167932664430052
1811,1811,1811,npDP8MyV5xwt4QQ-AhiqQg,€€,4.0,44,False,22767.0,563445.41389,5934250.01376,53.5533,9.95769,Hamburg-Mitte,St.Pauli,0.6195761148855913
1812,1812,1812,BRA5zMIKAkpyT1dsm0Tb3Q,€,4.5,7,False,22769.0,563267.5622,5935160.02062,53.5615,9.95519,Altona,Altona-Nord,0.4051664157167576
1813,1813,1813,qJ9bZKCsu5NsWU1aWGdtog,,3.0,5,False,22769.0,562922.91838,5935222.17101,53.5621,9.95,Altona,Altona-Nord,-1.555028151284104
1814,1814,1814,0FqajTwIzQVHltOdemdXSw,,5.0,1,False,20359.0,563444.17701,5933553.4617300015,53.54704,9.95753,Hamburg-Mitte,St.Pauli,0.9049702882269348
1815,1815,1815,jRC6KOz31AK6PGo1MXWCqQ,€€€,3.0,12,False,22769.0,562847.68701,5935330.02425,53.56308000000001,9.948889999999999,Altona,Altona-Nord,-1.3937541189694886
1816,1816,1816,W4arT-hC60d3PZ8lvRE5iQ,€,3.5,27,False,20354.0,562303.95572,5933934.27214,53.5506,9.9404,Altona,Altona-Altstadt,-0.4101281495154651
1817,1817,1817,tX8USJxwABgCguuVdbbieQ,€€,4.0,64,False,20357.0,563739.52827,5935148.416130003,53.56134,9.96231,Altona,Sternschanze,1.080359064355921
1818,1818,1818,in1Xn96pluKXMkIsKT8EIA,€€,3.5,65,False,20359.0,563428.54348,5933607.90465,53.54753,9.957310000000001,Hamburg-Mitte,St.Pauli,0.46535945447816124
1819,1819,1819,AbEaCjtc1_ihDooaYWH4gg,€,3.5,43,False,20359.0,563753.3911100001,5933817.88654,53.549380000000006,9.96225,Hamburg-Mitte,St.Pauli,-0.041501789939201394
1820,1820,1820,6uCP66HB-rMFF0opREuLog,€€€,2.5,11,False,20357.0,563724.2249,5935202.29087,53.56182,9.96209,Altona,Sternschanze,-2.0548320237942814
1821,1821,1821,zuI15QQzQQkj2_r1CESDdg,€€,3.5,104,False,22765.0,561818.2017,5934091.55526,53.55206999999999,9.9331,Altona,Ottensen,1.3638862059453043
1822,1822,1822,a7SD-ZC6HlLZaTPwX6dSIQ,€€,3.5,21,False,22767.0,562730.72077,5934042.46844,53.55152,9.946860000000001,Altona,Altona-Altstadt,-0.548363034356564
1823,1823,1823,0QiDw8jcelX9m1AWAnmung,€,4.0,36,False,20357.0,563641.51835,5935331.9533199975,53.563,9.96087,Altona,Sternschanze,0.43526293509745945
1824,1824,1824,TpSjfy9nYvzKZ5Fes2P1pg,€€,4.5,16,False,22767.0,563351.5507,5934439.80507,53.55501999999999,9.95631,Altona,Altona-Altstadt,0.612518742978406
1825,1825,1825,9vuffS6VWxOPMrfF6UHXaQ,,1.0,1,False,22765.0,562411.01951,5934423.03548,53.55498000000001,9.942110000000001,Altona,Altona-Altstadt,-4.199339770583275
1826,1826,1826,lz-YsyxHELaPcs5UsEa4bw,,3.0,10,False,22765.0,562066.03513,5934698.3156699985,53.55749,9.936960000000001,Altona,Altona-Nord,-1.4398324139165215
1827,1827,1827,Wh3z7XFKCKKMvOvZYM2lbg,€€,3.5,37,False,22767.0,563011.4141,5934580.5093,53.55631999999999,9.951210000000001,Altona,Altona-Altstadt,-0.17973667478030028
1828,1828,1828,5RCklr_Ka5XzyAIRG8NMIw,€,3.5,5,False,22765.0,562856.3574600001,5934798.46687,53.5583,9.94891,Altona,Altona-Altstadt,-0.9169893939328277
1829,1829,1829,DenHRj3ItYp8r0DRPmRlkQ,€€,3.0,14,False,22767.0,562234.41559,5934034.70588,53.55151,9.93937,Altona,Altona-Altstadt,-1.3476758240224556
1830,1830,1830,sv5hmxay2YwdMZnFLV3xLA,€€,3.0,64,False,20357.0,563719.504,5935247.32987,53.56223000000001,9.96203,Altona,Sternschanze,-0.19571845034663138
1831,1831,1831,ZFHzPccrwtL2lIDEhMrXvw,€€,3.0,13,False,20359.0,563618.92969,5933862.91307,53.5498,9.960230000000001,Hamburg-Mitte,St.Pauli,-1.370714971495972
1832,1832,1832,TRlJPNN97a0zaqy9eBCyyg,€€,4.5,14,False,22769.0,563589.68985,5935107.86164,53.560990000000004,9.96004,Altona,Sternschanze,0.566440448031373
1833,1833,1833,HaTfIVkaYTeT05kiSq5-uw,€€,3.5,11,False,20359.0,563744.47485,5934379.777340001,53.55443,9.96223,Hamburg-Mitte,St.Pauli,-0.7787545090917289
1834,1834,1834,s5vA8kJ2m0HzeEVVXzD7AA,€€,3.0,27,False,22767.0,562666.31432,5934142.79911,53.55243000000001,9.945910000000001,Altona,Altona-Altstadt,-1.0481669068667414
1835,1835,1835,59FY7i8zizzi2DdiBGYnBQ,,4.5,2,False,22765.0,561876.3315600001,5934155.72822,53.552640000000004,9.93399,Altona,Altona-Nord,0.2899706783491752
1836,1836,1836,8eZm-qzWSnidPa7dF9Smsw,,5.0,2,False,22767.0,562320.6159600001,5934079.24889,53.5519,9.94068,Altona,Altona-Altstadt,0.9280094357004514
1837,1837,1837,iRDprwwP8gfsZJT7Wy5rBg,,4.0,2,False,22765.0,562458.36711,5934535.040569997,53.55598000000001,9.94285,Altona,Altona-Nord,-0.348068079002101
1838,1838,1838,xcSuEyYB-4QhMI86sGZa0A,€€,3.0,1,False,20359.0,563388.99506,5933616.14272,53.54761,9.956710000000001,Altona,Altona-Altstadt,-1.64718474117817
1839,1839,1839,5XemnFF7ArNANs8SG1czsA,€€,3.0,57,False,22765.0,562786.36795,5935087.3310199985,53.5609,9.94791,Altona,Altona-Altstadt,-0.35699248266124683
1840,1840,1840,HIx76xqLIh5ZoEEShca9lw,€€,3.5,122,False,20357.0,563736.59228,5935199.2894,53.5618,9.96228,Altona,Sternschanze,1.778590860468601
1841,1841,1841,9Y1I7qtweqyU9af-7AbOrA,€,4.0,136,False,20359.0,563757.3913199999,5933942.76809,53.5505,9.96234,Hamburg-Mitte,St.Pauli,2.7391776824491076
1842,1842,1842,NE426WjRsgxLqyBXdzaKFA,€€€€,3.0,9,False,20359.0,563481.3569199999,5933493.59904,53.5465,9.95808,Hamburg-Mitte,St.Pauli,-1.462871561390038
1843,1843,1843,KzIF5mJ0Aod398xOmJdMqg,,4.0,2,False,22767.0,562875.93857,5933975.34874,53.5509,9.94904,Altona,Altona-Altstadt,-0.348068079002101
1844,1844,1844,AIcHRDSfs-xaI0y0stkoIA,,1.0,1,False,22767.0,562549.3242800001,5933966.0009,53.55085,9.94411,Altona,Altona-Altstadt,-4.199339770583275
1845,1845,1845,TfbiNxUtfkP2MhI_LtyZHQ,,2.0,2,False,22880.0,561936.0115,5934039.38816,53.551590000000004,9.93487,Altona,Altona-Nord,-2.9002231084072054
1846,1846,1846,NBjajow5fa08WzvweWFlFQ,€€,3.5,103,False,22769.0,563613.70753,5935134.6338800015,53.56123,9.960410000000001,Altona,Sternschanze,1.3408470584717878
1847,1847,1847,YTvxFLEdcsF5CjDWl0qYYQ,€€,3.5,65,False,20357.0,563756.27709,5935173.27723,53.56156,9.96257,Altona,Sternschanze,0.46535945447816124
1848,1848,1848,Fks0j7dotDeOEqY9MHoTNg,€€,3.5,7,False,22767.0,563434.90772,5933947.21332,53.550580000000004,9.957469999999999,Hamburg-Mitte,St.Pauli,-0.8709110989857949
1849,1849,1849,vKtCmvs0DuIDAHKdoKhumw,€€,4.0,24,False,20357.0,563703.47663,5935205.84408,53.561859999999996,9.961780000000001,Altona,Sternschanze,0.15879316541526162
1850,1850,1850,QaknSc4cGyKnOV_J9dKBXg,,4.5,2,False,20357.0,563742.45823,5935166.41438,53.5615,9.96236,Altona,Sternschanze,0.2899706783491752
1851,1851,1851,8sC3n6i2dAPEfIA89sC7Mw,€,4.0,68,False,20357.0,563702.57863,5935273.80557,53.56247,9.961780000000001,Altona,Sternschanze,1.172515654249987
1852,1852,1852,RNgEAZR2tHcvIt44TFEh8w,€,4.0,3,False,22765.0,563210.5806100001,5935111.3559,53.561069999999994,9.95432,Altona,Altona-Altstadt,-0.3250289315285846
1853,1853,1853,mQk-OMscVf9iBkQ3M7nGdQ,€,4.0,10,False,22767.0,562496.22444,5933405.290019997,53.54581999999999,9.9432,Altona,Altona-Altstadt,-0.16375489921396916
1854,1854,1854,a3n-wCLuWf_je2_03BCzig,€€,4.0,7,False,20357.0,563670.28558,5935267.370619997,53.562419999999996,9.96129,Altona,Sternschanze,-0.23287234163451861
1855,1855,1855,RTUU3Kb2w0mnTa9VVwTFkQ,€,3.0,7,False,22765.0,562029.62029,5934137.72399,53.552459999999996,9.9363,Altona,Altona-Nord,-1.508949856337071
1856,1856,1856,Pwo7Wq4hXSFhjewKWhOIow,,4.0,1,False,20359.0,563505.74367,5933853.5886,53.549730000000004,9.95852,Hamburg-Mitte,St.Pauli,-0.37110722647561756
1857,1857,1857,yFZ-QHNWE0pHlLAPdeuQkQ,€,2.5,4,False,20359.0,563641.02704,5933717.34411,53.54849,9.96053,Hamburg-Mitte,St.Pauli,-2.2161060561088965
1858,1858,1858,UuCp9GnX6qegJkhhvqjRng,€€,3.5,5,False,22767.0,563461.80527,5934016.57206,53.5512,9.957889999999999,Hamburg-Mitte,St.Pauli,-0.9169893939328277
1859,1859,1859,TtU5QGXK58dEBGW4efbS1Q,,3.0,5,False,22765.0,562466.61996,5934472.17256,53.555409999999995,9.942960000000001,Altona,Altona-Altstadt,-1.555028151284104
1860,1860,1860,A_Jvg5kEJZHs_1jp28Eg0A,€€,4.5,85,False,20359.0,563763.80877,5934518.01077,53.55566999999999,9.96255,Hamburg-Mitte,St.Pauli,2.202219918651043
1861,1861,1861,IJSjVw2oYIa29zv-hEloqg,,4.0,1,False,22765.0,561988.19857,5934012.36035,53.55134,9.93565,Altona,Altona-Altstadt,-0.37110722647561756
1862,1862,1862,Am1FdupMZ7wi6L1RpYXVaQ,€€,5.0,1,False,22767.0,563402.46907,5934837.37515,53.558580000000006,9.95716,Altona,Altona-Altstadt,0.9049702882269348
1863,1863,1863,48KaIem5CZNQ1vI8RreFwg,€,2.0,9,False,20359.0,563568.743,5933849.997280003,53.54969000000001,9.95947,Hamburg-Mitte,St.Pauli,-2.7389490760925903
1864,1864,1864,LxNQf12J30aXYpG6XxO64w,€,4.0,8,False,20359.0,563751.91157,5934410.79009,53.55471,9.96235,Hamburg-Mitte,St.Pauli,-0.20983319416100213
1865,1865,1865,D-2_47bxkx1yeH-QbEoKmA,€€,2.0,20,False,22767.0,562278.69534,5934057.16758,53.55171,9.94004,Altona,Altona-Altstadt,-2.485518453883909
1866,1866,1866,MEket8mffqHK0xP4eDQigQ,€€,3.0,28,False,20359.0,563620.85725,5933867.389769997,53.54984,9.96026,Hamburg-Mitte,St.Pauli,-1.0251277593932249
1867,1867,1867,rohJIKjvlomtQD43opGl9A,€€€,2.5,21,False,20359.0,563677.3215399999,5933857.0246,53.54974,9.961110000000001,Hamburg-Mitte,St.Pauli,-1.8244405490591165
1868,1868,1868,h8iBcd12h3BhL5rJp7r8PA,€,2.5,20,False,22765.0,562833.26543,5935178.86718,53.561719999999994,9.94864,Altona,Altona-Altstadt,-1.847479696532633
1869,1869,1869,hBEjPIDD67cAXBOoxvy1EA,,1.0,1,False,20357.0,563650.3795800001,5935313.87615,53.56284,9.961,Altona,Sternschanze,-4.199339770583275
1870,1870,1870,CzdY0G7_W8jxD2PvPRt16A,€€,2.5,6,False,22767.0,562325.09174,5934091.54739,53.552009999999996,9.94075,Altona,Altona-Altstadt,-2.170027761161864
1871,1871,1871,iahhFOS4Jv-ctkrPVNqbeA,€,3.0,1,False,20359.0,563743.44944,5933719.94539,53.5485,9.96208,Hamburg-Mitte,St.Pauli,-1.64718474117817
1872,1872,1872,y295DQUIn0K1AIshn3wCBg,,2.5,2,False,20359.0,563655.8610800001,5933756.62749,53.54884000000001,9.96077,Hamburg-Mitte,St.Pauli,-2.2621843510559296
1873,1873,1873,fOOZj3ssdTmq0_POXwszQw,,2.5,2,False,20359.0,563674.80453,5933798.01874,53.549209999999995,9.96106,Hamburg-Mitte,St.Pauli,-2.2621843510559296
1874,1874,1874,3TRop28OWGUfVzkZFcysCQ,€€,3.5,10,False,22765.0,562061.95273,5934098.09303,53.5521,9.93678,Altona,Altona-Altstadt,-0.8017936565652454
1875,1875,1875,YOiedf9qAOqZgGg8icuYzA,,2.0,5,False,22765.0,561797.84956,5934168.99044,53.552769999999995,9.93281,Altona,Ottensen,-2.831105665986656
1876,1876,1876,ER4NbzQVnz2d4QFHFLOsRw,,3.5,2,False,22767.0,562537.15354,5934084.63892,53.551919999999996,9.94395,Altona,Altona-Altstadt,-0.9861068363533771
1877,1877,1877,m8oLpXxX8xoJ3-F4mmD2xg,€,2.5,2,False,22767.0,562452.16375,5934440.59269,53.55513000000001,9.942739999999999,Altona,Altona-Altstadt,-2.2621843510559296
1878,1878,1878,1sbjVlCPlecZ3fBWCfSe5g,€,4.0,7,False,20357.0,563766.9647100001,5935166.745619997,53.5615,9.96273,Altona,Sternschanze,-0.23287234163451861
1879,1879,1879,iojkQtDdkTXVCLFA-EdV-w,,2.0,1,False,22765.0,561823.06047,5933872.423190001,53.5501,9.93313,Altona,Ottensen,-2.923262255880722
1880,1880,1880,WZXuFxkcUiCSZppXa6SlZg,€€,1.5,5,False,20359.0,563644.01472,5933739.28797,53.54869,9.96058,Hamburg-Mitte,St.Pauli,-3.4691444233379327
1881,1881,1881,JhcNEv_AVXyozo41b9XllA,€,2.5,3,False,20359.0,563625.34236,5933829.61922,53.5495,9.96032,Hamburg-Mitte,St.Pauli,-2.2391452035824133
