,Unnamed: 0,no,distance,id
384,384,966,64.10195906823688,LM6NUK6sRbUXwoLU63vjGA
385,385,967,1.1696346209264237,WEBQ-EdPLLGS380_RCRVfQ
386,386,968,49.78862328227965,-015n6umNMm0FF-9BMO_OQ
387,387,969,12.199485809003976,HKVjMOi79oX9VgEKE3Wf6A
388,388,970,42.1534907519134,m_-CYCJ-Etnem-tEsjJLCg
389,389,971,96.11742083965315,zQOSKNpqz2Ifq9PQvGGcjA
390,390,972,22.068691776384373,8_Mp_e3SsmVt3bzKvWhxQA
391,391,973,123.30489056103895,OYa56Rqm1sNsh63q47OLFg
392,392,974,12.37804109110022,xGvxRrHJH9DZ9YdzhqkcqA
393,393,975,35.359338106412025,Da4McQKtPmbELC4kPb_2fQ
394,394,976,12.093515780841686,cuI5oCWgj4cNc52hqS3J7A
395,395,977,13.573332858191293,ZO6bz6XiF_nFqqLpmlF8hg
396,396,978,19.71580588325212,4VLWxrhA6vgAwHS27XtnEw
397,397,979,151.33002897440568,ryJ8ZxsomtTFgi40iZfSAQ
398,398,980,104.65949987561278,NZY64h90wFsRgUzSBR7oZg
399,399,981,32.499519260334175,MGv7C0CGKyyNJMfvImmZ1Q
400,400,982,32.23839650810862,iO72nlCUUTigMJzPDOHT5w
401,401,983,362.2925758827942,zfZRlqo00AehKvnLTfzbAA
402,402,984,59.11615814915206,9APvT1SMqslpZ_WqL01vZw
403,403,985,86.05882364320726,L_2tFzWZod4iBCuMKmlGnQ
404,404,986,27.558979959776693,4NTDkuPUw09nNeN-CNh_gw
405,405,987,12.59190008612314,MSJB3yAVP31RwK7THjfgVA
406,406,988,121.85807880433926,vJbf1xbqZAWF7g70gb1hyQ
407,407,989,53.1874253025732,WCmj_Xi3oCBIMNot4jrwvg
408,408,990,122.84313827991642,MaOVH6YnmwWIrHza6fg40w
409,409,991,110.82966504119378,LaK38ipR-ahSDWiUoOtWug
410,410,992,23.120894810607442,q7HSWEKD76krb-4S1EaPDA
411,411,993,26.985155987352943,0szBijuPEwYXuFSkVfDUgw
412,412,994,100.56748725731087,Zxst0hkvhcON5XB4IPiUVQ
413,413,995,40.23419170428149,HHv8RWBxskzmgYZ7i_pa-g
414,414,996,40.9017322747793,I_5QS4i3PgkiHNQ5MJFeOg
415,415,997,107.88834262740457,5BOWOxMdIGm_rkWDuH0Q8A
416,416,998,31.451980684598,Xm2JG8US-Hv8ZrH5N2U7jw
417,417,999,62.895733986062744,IGxR-D6LK9xw8ZQy34Va4Q
418,418,1000,104.67353566070734,mHDHStVp5ddJKcc_1_j0zQ
419,419,1001,44.20697956540325,Q2VajlS4FPIe6-Qu15Q4vQ
420,420,1002,12.01637497703607,ASX_MG1Ce5nqTQvzdqjQvg
421,421,1003,12.805070882886662,g3jk6ppJc_NdKKhv1JGa7w
422,422,1004,84.90975778958894,7TS-kWet4TqRf8TDLzOE2Q
423,423,1005,29.907134292486557,i-YznMBXRpR4ELl9ZFSJAw
424,424,1006,110.4251735723222,nmfIqFKJ_Q3xVtaDL4eAgA
425,425,1007,94.13956500067832,WUJ-7hKtXLu7F-GThr2byg
426,426,1008,79.69901634540918,rQIJFa5Kcv-YTwuQXxhhEg
427,427,1009,73.61825992882534,SNvMRdrfFXqxKpevXX6k3A
428,428,1010,33.97475185640342,NpTdf9-8GZlPhXtyZAT3Cg
429,429,1011,62.72073238667378,OriXpnxLyHgX_ZPC9alZFw
430,430,1012,22.25470603217277,rE5UKfYZSQQ2_5HO0QWn6A
431,431,1013,153.62932964697532,T7SvP_9UJTPLigJhjm_MTA
432,432,1014,90.44768774725414,FJtOhCO5Dz74JZP9HcwSow
433,433,1015,107.6291864937937,w97RogrUMt7wf0OpYSZieA
434,434,1016,91.0382678150108,5abVPLIuYO6ZUQ_CWMsKZg
435,435,1017,45.03945175790163,ultyIkmOZVViNp1luzeBSQ
436,436,1018,63.67170248380071,0gtllTXCsblNGahxpd9qrA
437,437,1019,42.63021089365915,7oBY74EvXpFCqy79AK6tFA
438,438,1020,100.15667164995236,c-wi4d7oWqUBVBOiKWK5fQ
439,439,1021,86.68513689629032,66oVGj9H3MoOnmDx9sNW-w
440,440,1022,93.87445884750412,yIg2PccJlr-rXAffI0aKTw
441,441,1023,73.34451440326781,lkCNmhVmVYlEvTqt9X-33w
442,442,1024,12.740376907742185,uUo5t6q9EttCzESrKDx81A
443,443,1025,71.9733075865458,APf8V2n-_xa5l29coMfIcg
444,444,1026,57.88929241364487,NpXvFJQsnnP7a1toJhiEVg
445,445,1027,29.44979715630917,EgWNDLKkbKKyawTHv8W3MQ
446,446,1028,102.96688202413291,5I3UPTfHC4nqXPrWLr_esQ
447,447,1029,31.789062153913413,yGswhQbgFzN5CcIvH-l_MA
448,448,1030,22.507812906657144,ViCxuS9mzG-K4IgmQs31cA
449,449,1031,50.06756303157889,-4r0omLxa9LnTCdFDmDHJA
450,450,1032,274.392616322371,4X4tuH5O44L2OoF__0W2Sg
451,451,1033,153.97415057969872,2rustO-bdJF13r6oy19yPw
452,452,1034,39.073225783294504,H3ZEK7sJyHVA9K3ViShe7A
453,453,1035,83.73469908926968,OTfPNl148RXnmiPaZSu1dw
454,454,1036,140.2603437980795,LLsJWxGZ-YVqiepMleO8cQ
455,455,1037,38.30159269660633,J4Vkwf7ATvn4MEAwYOGCGA
456,456,1038,145.42989558862453,1qRXpQW8FTIg_UVdz3q3Og
457,457,1039,103.92620014082284,Tnypo3WWiPlKGrZ1bLSvcg
458,458,1040,24.17434546825903,yiy-qHtcafM_WqQ3WQpORg
459,459,1041,137.2477805102872,zIbfGXu049z3_MwgkZ5p3Q
460,460,1042,246.4690107199968,824Wf1s2V30cKp1SmZ9i8Q
461,461,1043,49.15822134087942,jEVnkcpTQxL1AKXldQ6AwA
462,462,1044,49.81263264675336,pFpUo_PG7N774OWvqDxYlQ
463,463,1045,25.57330135159381,YJLrqRC2lkZrD_pOI4ljYA
464,464,1046,47.166873186985434,Yo0jLuAMrFip9kNrsE9GTw
465,465,1047,108.2604837867148,9gXXdzJNN9jedhinF32Q_A
466,466,1048,24.270149646974662,vDtAUyLOSycSs5oNlYQSNg
467,467,1049,56.579100601344024,tjP1nf4lHTUZ0FJKA0KNrA
468,468,1050,61.534033163191005,lwgh-PhFU-c4rvgDcJbVBw
469,469,1051,91.83270990521817,aCaNPnTzlk7NAj_Op5mcrA
470,470,1052,65.89606627183082,05m8ZBb9BrkI6tsFAW0qGw
471,471,1053,31.556010641318576,ZFdTN7b2L7gAk-JCHoZktQ
472,472,1054,79.74887361387981,xum-ZZDpKv-calPaF7VJPQ
473,473,1055,167.94430966439933,BvVmBXp4bPtr0Ulg5gNBPA
474,474,1056,50.32363494552627,OJRHhioGdABNyPFNQt9V4w
475,475,1057,157.05605122804639,3yoo2YykM9oDX8wl4nDnEg
476,476,1058,13.558228676420526,q2LcOo3C7B1ufNC5ErnuhQ
477,477,1059,47.011294313043976,bmqf1uaRK5OdmndwdRGrOA
478,478,1060,111.60463464697331,EeKIlTM6-Sy3cMqzvg0OaA
479,479,1061,53.0385242936345,2eubeRMur24oPjZAtnFxyg
480,480,1062,7.275842749120718,YAIEUiAO_mzqdL34x_oELQ
481,481,1063,60.17498638541506,X-N-QxmUpHaPnGw9ahUuXg
482,482,1064,5.706405098906971,7iCq-M7asVKQeqJQW4dGTA
483,483,1065,69.14043410180601,yJ9sZgNEVavlN4w1pIfZuA
484,484,1066,112.90895730762449,hfdSWJ3si-nW0PE9TmoJIg
485,485,1067,48.52925407383165,GYiBE76pSExyP4P_2T6fFA
486,486,1068,58.71322589650946,QhaofrEwzG8GMFXFINruig
487,487,1069,121.62149697222291,XRtqF4MW9HHb6QcQ1we15w
488,488,1070,58.915673164025954,62-OBzNT_wzPjB0llIz9MA
489,489,1071,80.83097917558112,nZMWod4xwRpFRq9IIWnMrA
490,490,1072,23.807842603840232,oEUoOOf616hQC1BzyB02FA
491,491,1073,17.036910459672693,GjDqBt5HLQpt8QKSqSu1kg
492,492,1074,10.984175055731844,bZOXCyFbLWM7mRE3--fMHQ
493,493,1075,253.9945569873801,D8x3Kvi4B9uL3leagE9ULA
494,494,1076,67.79689594282505,5WTEfhEfrYcV_I6qpY4-sQ
495,495,1077,128.01798535869236,Tn-1N4TKueG1Ww65LCDoYA
496,496,1078,90.61500565721498,P9DuQZL2mszdbbyOhl_ZFA
497,497,1079,25.192950831212322,jw9l4NXWiTDaxuSwDn_0ww
498,498,1080,328.71097708733424,G24E39C_U3UiPrkmtZ8VDw
499,499,1081,50.066374774790106,M135dF0P3bNkw5VwDvE6Gg
500,500,1082,150.25423071700428,m-Lyc11EenkuSEVgHu1dEw
501,501,1083,21.670128949608365,P6SqML1k_yiblap4fHKDiQ
502,502,1084,82.87338468632478,Eiom4FONU0zhvhhwVjINog
503,503,1085,157.06407698479438,9G73J9Dn38H37tGReSbyyA
504,504,1086,95.31310078049923,mAYR_pbC1_8mPrb1wVnrMw
505,505,1087,124.71888120255787,L4rS_7X5UBsS6NufmB1AlQ
506,506,1088,107.04614610084141,hXRy-m0JXi42XSruk-q8xg
507,507,1089,4.485964402575049,6yCQtHAW5xdBsdAOxLFGww
508,508,1090,53.89826269874524,lF1cq_TNtT851IWMVy4PVg
509,509,1091,2.678552111110998,CBKmhJZCu1mZS1YwMdUg9A
510,510,1092,84.90975778958894,0ZTW3LJqj-UtK2pWZ6B6FA
511,511,1093,100.7005059638272,vBVpHo7WDyy2b_tsalUXQA
512,512,1094,15.857147685333738,9LbcCE63KVimXxbJSexsdg
513,513,1095,357.40627702242745,5XfEB3tYRUlQksHISU5unw
514,514,1096,156.07273582552804,E0ifYYbAVWfMN4kPQRjPoA
515,515,1097,4.57156703097999,K51sEgMHbQtgyn0-AuVItw
516,516,1098,116.4209575280372,NgWE7_yTIiNA3FMY-XqGEA
517,517,1099,376.0084093699194,Z07OMFXH_M6Kt2R_Y6KvXQ
518,518,1100,13.470901164701257,sa2es2LUUwAHFcmoQaA2oA
519,519,1101,89.49295004070936,uQEpOarkXfRw67_ZmUXZsQ
520,520,1102,57.048465688458045,sSjKoGIzCpuvqavIiy-2ig
521,521,1103,4.5383271247211034,nPkFU4-4gTOzZuWoPN22lw
522,522,1104,95.6950402223728,ovA7g6xjTqF408_KhJbueA
523,523,1105,310.86465314089793,to7wdG3gaLjTuykEbpB8qg
524,524,1106,133.36481042147398,JKMM-wS6zJHmRCfRCMKH4g
525,525,1107,24.968309203538784,IqIF8FmJak_LdDyPuZvE-g
526,526,1108,306.0303424903627,K6YQsT_4q_gnnI_FpBtBsA
527,527,1109,99.18055330402358,f6MsSZ-zTfi9ifdZLJRQrA
528,528,1110,5.012277793501561,hA0-mZxH1yZoDXon9vBhYw
529,529,1111,101.17021425257907,Cvhtl3yxgKP_Ohjqo__VrA
530,530,1112,120.7461737160521,C6BB_GFg4G4y24lgFG2m2w
531,531,1113,7.14220383543046,732Xr3H_c_U_cu7HKrcNAQ
532,532,1114,19.61268751435272,Bk8OTJwoyfbR7MtBIHJQfQ
533,533,1115,32.13182496210464,H9cogIql2i53iPHw5ujqdA
534,534,1116,69.14043410180601,ro1KFLqsTSxf-QcBjf3uRg
535,535,1117,156.05360286006368,scTJztBQbqRJAFbkq1fcEw
536,536,1118,9.373691065277306,vXkt7eJ4RdKhOYDFT4Klhg
537,537,1119,65.73118025303553,uAXExUqT1doNXkYyBvOJew
538,538,1120,150.35720391418542,gZZedxddmV2q31TPWTlTTA
539,539,1121,58.9093430354091,o3uLIWIWjFB-zRWQesHQew
540,540,1122,20.45265020691702,H_JVOx0TjRXaRx43MtjXJA
541,541,1123,87.6618838853582,Qj8RWvTT60vZwYjN82pMow
542,542,1124,235.84581532956147,UmcjWs3nxTfa2i5xzYZ2PQ
543,543,1125,12.190794114511588,EZf-_kE4LfhpK843qb0teg
544,544,1126,75.96648664474888,3BD3taXer5jGphuefRyz5g
545,545,1127,13.915300854329441,DlMkImBdhH7RK73y09xPFg
546,546,1128,342.3492029776744,Fld2tGAIGkQFerLyokDTcg
547,547,1129,39.72823398578234,5IzemF5MKQxKtu_hUe9TBg
548,548,1130,13.840269368011768,XCCQyFJG7EuaaSMas4B89w
549,549,1131,184.13560149630123,chydkZf-DCh1LiT8ExjMnA
550,550,1132,92.9008211491262,zweWx3LkfZYPchp9hy3U9g
551,551,1133,58.057574688241864,Wv-vnqZJFCKw3B7zOhGXqA
552,552,1134,46.00741626799404,Pyji-ufSPZKXFRqShhWaDw
553,553,1135,141.96571393479798,8NpYCMFZhtu6zeu11FDIqg
554,554,1136,97.4610355153547,ZBRzLvmgQIcNGlrS2gRhFg
555,555,1137,9.664118956881966,yz36Nc9bkojjy9YlbGGGJg
556,556,1138,139.16954830617058,2SEBPPUQSM1UsiRegpC9ZQ
557,557,1139,44.78939837932166,NmwwFf3N7cBX6lXT_TOuBA
558,558,1140,47.40313779285449,yaN71-m814AbrwWBsZNQ9A
559,559,1141,10.186476908141117,aT7tBbzdGXr6bxTurMZxXw
560,560,1142,73.61825992882534,mNhDpqgkKKzrW4e1DmUH6A
561,561,1143,27.210491248757528,xK8nqMzPkmGpOnEueWphhA
562,562,1144,82.52543268256619,tWP0TK9swror6Ou-Sp7xvw
563,563,1145,129.48022669268914,sE4_FclYzOp3WoTRSET0mw
564,564,1146,67.47242910353283,VT-9R8dI4eTTZWP8jImQvA
565,565,1147,94.01653535906297,Qcn_FkijADNlgGgkyjhzWg
566,566,1148,107.04062409080234,ep78Nhc0DsjwOYxKTSfBBQ
567,567,1149,19.735458032165134,22gUkdai5RZ0D2okrRZ4ZA
568,568,1150,90.91861104409892,QG_8ITxqtVVVnRaJr8cBqg
569,569,1151,12.380800717684565,m5chj3dJHhi4RyvWx2pkAw
570,570,1152,78.7509417528706,rg0xkOyUL12iEJFIkttatg
571,571,1153,54.25482571294261,OMplhhVJAdFo048rJPKzcQ
572,572,1154,218.76949044800315,YWyh9tkfqOIaXm_zr9s4cA
573,573,1155,130.3605584914927,8nPPGRunZSLE3kl_JKBCAg
574,574,1156,2.601084209753634,oeFIrFprDY1gVChQvojjwA
575,575,1157,192.1917886007716,4xJ59NylraUrSq2q-cFy1w
576,576,1158,107.58612793127052,hBULtxpSUJ-OAc-0t4bamA
577,577,1159,84.90975778958894,GK5N66ws1VYq4vekRhgs0g
578,578,1160,168.265099475422,mKNQsb7eiSAaAEYaIS4XUQ
579,579,1161,107.09525346050108,9LVIlj6YKg-Qa4H9r-9Z2Q
580,580,1162,61.24597087117668,P22xDGChtgooQuVzpOhoJg
581,581,1163,25.27252521489759,DEwJ7wV74ioQJwB5lGve9w
582,582,1164,15.086923316237574,WGo6RV4HLA03noKg4zEVTA
583,583,1165,74.32395315617322,5MRqQljZ0-zePnGVEKjLSQ
584,584,1166,142.1065303843446,rN2p_RigfAWMDVB3yaMgxA
585,585,1167,36.402929061619865,INH7LsiNZw54zbT4B3WZpg
586,586,1168,43.54475135326247,FXMALUT0F3Pq85K6LivVwg
587,587,1169,100.56539238962169,cy-bmTQunroPz4DoqUDa4w
588,588,1170,3.5799677037669557,bnrpQvSmG1vLpG9mSbN6gg
589,589,1171,293.89926815603906,BqgLEvLUCMslfYKCTTACew
590,590,1172,85.53130172932556,8QndEj8UhCn-bptR0-ygWg
591,591,1173,33.46102990111961,V3k0XWA9glErahILZqzrSg
592,592,1174,77.08673331166791,qJIyn7aPT3xMsb3bZErRXQ
593,593,1175,39.01303375167324,gUf5knTM9a63VI-S2Q2QTA
594,594,1176,16.828631717866095,hpHD8loQ5vVp2kDpcV7lfg
595,595,1177,73.45764563683109,0MWYNmEoUPg0sOYRUKhFdw
596,596,1178,131.5648201407311,6-URsKcGDwx62rzYkn8fBA
597,597,1179,59.516431701592616,2nQXWDL_qirdf2sXUrdusQ
598,598,1180,12.037043060177774,s5fJnnN-anRW6kwz4AHCyw
599,599,1181,51.76584142924239,MXkyeP88v_-uK2mSbSJMsA
600,600,1182,54.973019558098954,QoepeiSlxz8xxSpKwUl2Yw
601,601,1183,18.46367363967081,FbBym6OFN3aYxvMSEYjqxw
602,602,1184,63.94563729177269,jBmnGBEk6S6StQU9QzX0Xg
603,603,1185,86.68119185040283,KDTV1f-b4DCTwiRu12cx_w
604,604,1186,157.05605122804639,qOiN9pLhFhYOBt44rF7n2w
605,605,1187,32.207083995912306,BhiWzSmwlts9sla6oKVraQ
606,606,1188,107.88834262740457,8xYa3g3OBUHeg0aYtO96Pw
607,607,1189,244.0634521814938,Q-R1cbWTpOCEZkSXIq76qA
608,608,1190,27.289167100998355,2ho80qeiiHZGO06j9iXxww
609,609,1191,59.516431701592616,FbuMUN6gVcTOOtWPoNp4ag
610,610,1192,328.22552529886525,CxLiEt55FW3CNjOIDNuaQg
611,611,1193,354.49880470925643,EblviPxMBta089zzF1J3wA
612,612,1194,122.99051362346907,_nV6Mj28PPqwc0GkZvU_fA
613,613,1195,58.149550018704616,PUvn_Suad3PWxxLn1ZDDDQ
614,614,1196,245.27086477965645,MU31f-EPM-7_ufpTN6UDfA
615,615,1197,18.89241092995538,hIFV76n6_FNKBHL5K4-fAQ
616,616,1198,10.436517520877693,Mg1YRGBhroVOh6LSROKY-Q
617,617,1199,5.2070616673605965,2iD8sTf3DK9kT7rNlGPJ2w
618,618,1200,138.51746226258246,2Wmn6aCOSUgqgCBfg_WsNg
619,619,1201,31.23222956689956,LLcUzxNnp8XKPstdhbQmLA
620,620,1202,43.020048141635264,pdHROmkwtz4gxtSFS15q2Q
621,621,1203,27.868762162034788,3RAfDSi8f_mbuxeyB-dCXg
622,622,1204,48.67403210960663,wQh-8kqjLPsaggfgLQ6yHw
623,623,1205,9.903452994141867,JjBO8O3_Ata0MK0Y4nk3gg
624,624,1206,185.11481633079688,QiukqPsxFX6UPdYJegFzfA
625,625,1207,30.22120788584995,VXNvMyW-8Hl0LoWSOwOiFA
626,626,1208,16.674717342247643,HV_3FDhm_xy177f8hr9wVQ
627,627,1209,19.6770194780518,_1QtQK7cfwyJ5AqFkJV3DA
628,628,1210,42.43774467373349,eRAU19uMipoEsOf65kTKrw
629,629,1211,109.73614189338647,movtnLLnHsujV2jFAeZFdA
630,630,1212,64.76759331789731,1W9ewQzsJDxvB7tPKpsBWQ
631,631,1213,35.70215242629456,AaX6iqyTVl4dKmzETWMVHw
632,632,1214,23.52552628821309,xoQnbP9TCZzHmjzQRQs-0A
633,633,1215,80.68794375923642,UeUVIdtGAMTwu5sHfavQlA
634,634,1216,73.80775269595023,AKyyzYsC_TXUnHZNbXFPqQ
635,635,1217,36.67170392867404,HH8u4K-zs9GYMAzHQbPFzA
636,636,1218,4.355250711465484,CSNRJ8w6jHZEvwb5ujP8Jg
637,637,1219,72.85173600248874,0GarsT1qmqbJBcXcAF3qgg
638,638,1220,84.90975778958894,DD_Jx2J7oRjRN7usBW79gQ
639,639,1221,153.7447677449242,grRpwe5e5O9DxoaUQLB2yw
640,640,1222,43.020048141635264,o61LrWMtAkAZsoE9bNyYBg
641,641,1223,115.20921099815578,izBl0g8EMzAvk0qRWCu5WQ
642,642,1224,68.72120282943222,rMt2D7h-S-mJKrZWzSGfKg
643,643,1225,232.3891975579909,D8QHri1qs9r51blYiGp-Gw
644,644,1226,17.88463341600457,hEprTiIh78QfjGddHV-uiA
645,645,1227,33.425239618750894,GiUhCMtRaUYprXuosLYdyg
646,646,1228,123.3482533993,h7RQVFb6BB-FiLRrkg4gmg
647,647,1229,17.800012613528388,ZK6N3POGWxxQTd6Xav4v5w
648,648,1230,32.2901371737907,1YyGMBrs15AZz9JvN3qsrg
649,649,1231,36.599169721242646,t67BgZ1rpIXo0VACjBLmPQ
650,650,1232,19.825491787986728,JYyVV7HR37_1GQI9nTjXsQ
651,651,1233,49.15822134087942,p45TZHQ92MAfX0lrQ1NR8A
652,652,1234,114.39830800995514,6FYF_GQaht_8M0qIPn6SzQ
653,653,1235,44.6580781872929,k1CHNto9siSltHp-W3eyvA
654,654,1236,15.059551602684493,rANqYiRata38wjkadyFCeA
655,655,1237,11.624636752152586,Er9tEfSqDgwu7YJJuo-WzQ
656,656,1238,116.18915673908852,5vXCHO1_uzy9p598nK5t6Q
657,657,1239,40.49168244829652,GYlbjTmYR8_93T0IxMCOsw
658,658,1240,85.97184277971728,dArByZBSNmjZV5wDnxNQsQ
659,659,1241,33.29219608764285,pPkUXz4s9gOOSV4Z_98qXg
660,660,1242,20.44124206543389,tODBFrt94-UTZQ5fhyoqjA
661,661,1243,37.063286950393895,yO8fDQa606LyvUDecH5efA
662,662,1244,90.61500565721498,m34uIC22HPpNHdCtcZ3FcA
663,663,1245,71.1371857908686,yAzYSppdJSSeE9Ar8OLQmw
664,664,1246,121.33061027960682,37z9XYVPzi4R3ub_ZSnr4Q
665,665,1247,32.44001779685296,7IyBNiM8QDNOEc_U36Cl-A
666,666,1248,164.87536887121925,uo1dTeJ-eMLAsq1ZBM4s3Q
667,667,1249,375.80469261282343,HQcQp8T9H0KqG2EUz9KvuA
668,668,1250,133.36481042147398,q6xg8Dns2m7AvGOJKtYS8Q
669,669,1251,92.64030346787848,C_7j8NQq6o7D1Nnuif9Gow
670,670,1252,31.871948536659673,uIZCMTgMkgBsFG1Sy8LgRQ
671,671,1253,129.48022669268914,vNQD7uI-FIR5HdQxfeyGcQ
672,672,1254,13.403862443519412,ec2sT85eZzBFgEabF-18MQ
673,673,1255,111.90901408422847,atNH_VSQQfRTn5Yr7P2zbA
674,674,1256,7.467964671971778,TcwvYuP5OhYtZ7a9rQf40A
675,675,1257,73.61825992882534,4gsK__djcNbqCWb0kuHOZw
676,676,1258,47.46363063092517,gWY3dXyW23xbjg2iEN_1zw
677,677,1259,21.462696774345936,RTYCuOcOLokCdrvy9r01JQ
678,678,1260,68.20146444044478,Bcj6TMJ2x2gKK0TNhEHCNg
679,679,1261,24.19541651438612,ResZVgfemx-DatvSBRtLzg
680,680,1262,103.3649759714614,uUJ0YV79_BjknImVmqvIUg
681,681,1263,40.35309173204895,tJZKg7oA-DrLXZjhcK1dXw
682,682,1264,75.47977500597874,QUmErtx4YrhUR40TItt3Ew
683,683,1265,117.83120967659909,GfjcYfGMMGxIOP2mffsTEA
684,684,1266,38.69691018075639,oB3dcxmyjZ-2-gL-WYpxQA
685,685,1267,162.70225733152847,vtu0hdoNrX1G35lpvW1oVA
686,686,1268,157.05605122804639,C4s4t9emFqGkhMLXcnoGWg
687,687,1269,35.60482582789182,gQTMrmPNr43c8sCvOlM3eA
688,688,1270,80.68961033857265,u2-YAf0Lm-DAxvXC0QFY5Q
689,689,1271,153.7447677449242,puX9OrZxiRw6CO0KUORYHg
690,690,1272,73.61825992882534,jCxQHMldsoMsikCKbZJ3dQ
691,691,1273,96.23724547199605,PMzwBekKvgs04VmoXnH0JQ
692,692,1274,61.441912352191636,KvVdoO7QI8yXPkM0wtDPHQ
693,693,1275,33.56700371987198,DfYhkzVh3P5bhcXX7aYMiA
694,694,1276,158.91477454506602,F6r_Pmne3Mr6eqGX79f0BQ
695,695,1277,136.26408444444232,ZlfGL00gziX1YcVAS-VYjQ
696,696,1278,48.600907541183396,QTF88Ag6x5BQq5Fdi1TgPg
697,697,1279,96.45890816512524,wHJUd8e1PaAlXXQWlnynWA
698,698,1280,59.427603222158496,uCbgHTpdcVRYMM9wEk4kqw
699,699,1281,174.55147656099018,5jL9kVPIPC8kOI4F6y2A_w
700,700,1282,199.6458134087389,PK9oDETPRMqOadEK1-d4QA
701,701,1283,117.22888330916152,Me0zBhLh80jZfcIgsRr9GA
702,702,1284,59.850910472130955,0Nf79j5fBvTII09mhFvqWg
703,703,1285,43.632616735397605,cbMFxEiKIbhKJ1oVzsvpRg
704,704,1286,8.787208198465281,cXVwNlUecEVi53h-ZVCIVg
705,705,1287,12.258891202770927,5v_Nj3g3HHn5rz1EEocxWA
706,706,1288,30.518388297957888,0uW0mOvTq4gFWDQpABbxUg
707,707,1289,23.44583899256508,exrlfMV1fTG-sZEQbC8eBA
708,708,1290,22.662759911159696,LQo2n_2EunfRpD62GMVzTw
709,709,1291,40.23419170428149,V_tSrSGXzp5RvF0RSCby7w
710,710,1292,135.2907359452927,Lpcmhp3rp3f7rypnWNRoWw
711,711,1293,53.09513918104208,074m4L1LLh8Uj3GfvPm4gA
712,712,1294,114.27161027220616,FiYyp8XRyxXrAfBXUIjGWg
713,713,1295,50.86733555880207,5d8Yoi36dIfHZUqhNjIg8Q
714,714,1296,69.77458687844427,-ZXF1spIQlWKHI30ct6ATA
715,715,1297,25.662202698918005,6k2Q8FWXCdFW928M3d9n0w
716,716,1298,73.61825992882534,wESYHZcI7jcd8VYRcFX4Tg
717,717,1299,70.28018952669778,W0fjEMaSsSix86XHaFziiQ
718,718,1300,61.31647200959068,ASv5RMWP9SXwKiweCbOtzQ
719,719,1301,145.5388370241822,CTKWDi1xVxxHLa12wkdQRQ
720,720,1302,34.66223743860045,qRg9rwFfQ1qG0Gb7e67bwA
721,721,1303,107.58612793127052,PcbmWpZ7jD4-xWznO7t8xw
722,722,1304,54.45430944831824,RohVnRol9XSsVnLcURAb1A
723,723,1305,8.013473118577712,q8PTbF52Q3yXqCHkGDuC_g
724,724,1306,27.55360830486745,riW7Icxa5MOWKFmYw6nZ_A
725,725,1307,114.817975803493,olvC98Uv3L-6R7EqGnnZEw
726,726,1308,137.15474589907595,Wm96VV-LxzTDmcHHfV9dxA
727,727,1309,215.73724546411893,BXPDAcklr2NuApAqa_5m7w
728,728,1310,104.06033455657804,p7iCfcUnh_yDdY5fA8GONA
729,729,1311,21.605005221725534,UlIjmm7ct7HLi8kVhbtiPQ
730,730,1312,92.682067916048,hsS632wUbb4ZTtgcGLJ3Fg
731,731,1313,120.601950121912,M8jlRBgWXMt295qGtr5meA
732,732,1314,112.96522201580154,MZX1LxTIMQBuDvoulfYEuw
733,733,1315,260.7921454617362,gu_8zs6CZvr-fys8TrBx1A
734,734,1316,100.28809987677981,3sZKy-ufIWzzie9fdhQoZQ
735,735,1317,106.45757375966845,LZrXIihxxwLlMNCPnOFarA
736,736,1318,103.3649759714614,Qfr6qDA4GHge0xgTwLc6rw
737,737,1319,164.85705213835863,VRuAsUkq_KPOxrUTPtvdjw
738,738,1320,35.342789004028006,oGk1IBd4uaePzNJQ-5k6Hw
739,739,1321,10.152385849748065,zM7Tlv5bFUmHXqcv3BcTgg
740,740,1322,51.94244180905111,4aFkwKK4SCF--9bDr415XA
741,741,1323,34.8084530855312,-noLr4l5QBdxErXLCH4laQ
742,742,1324,55.887154659853714,Nr1l5G48pap-4usYvVfRwQ
743,743,1325,109.5213476142957,eFSaKnQAa1Wt78Wh0iek0A
744,744,1326,66.34673923937814,upqkk9KcxHyjwSwu41mJPw
745,745,1327,16.725139441389384,WXSTNcxQQ0EgDcon3k2oHw
746,746,1328,73.61825992882534,QHzUKurqTniWh2vPxeppdw
747,747,1329,137.91120480693368,9dN8F4Mx3hbB0pdf1ucYvQ
748,748,1330,34.45494040185616,wnnTUtUQo4Xjfz81GHKH6g
749,749,1331,24.306960103806556,xtU7_TIM5lr7l1TKljLjNw
750,750,1332,83.08142838023849,fJ7GIkv0YTDFKd2PoWSwyQ
751,751,1333,119.91281352264107,YUXuYeta0rPnuuP6sOuLXQ
752,752,1334,73.61825992882534,GAVuKj6ocNRaejdhwaT9Ow
753,753,1335,66.6582029714987,pwvATKQ6muqWxqPBGcglkw
754,754,1336,77.1391747008397,677e6IyOAAJuOEqIT-tHRw
755,755,1337,39.17931072119534,aIcX7o_v7eUCRQakzcm51w
756,756,1338,349.43860133812666,2d1uMVD3eKoZtvZ9Oij4XA
757,757,1339,102.07794319542587,cSoWxCZn-3dJnf4sXiMALg
758,758,1340,99.40609995645508,zGgRAKx-o2sR3ff8h17c_Q
